p_l_0_depth,p_l_1_depth,p_l_2_depth,p_r_0_depth,p_r_1_depth,p_r_2_depth,p_l_0[x],p_l_0[y],p_l_0[z],p_l_1[x],p_l_1[y],p_l_1[z],p_l_2[x],p_l_2[y],p_l_2[z],p_r_0[x],p_r_0[y],p_r_0[z],p_r_1[x],p_r_1[y],p_r_1[z],p_r_2[x],p_r_2[y],p_r_2[z],t_r_l(0,0),t_r_l(1,0),t_r_l(2,0),t_r_l(3,0),t_r_l(0,1),t_r_l(1,1),t_r_l(2,1),t_r_l(3,1),t_r_l(0,2),t_r_l(1,2),t_r_l(2,2),t_r_l(3,2),t_r_l(0,3),t_r_l(1,3),t_r_l(2,3),t_r_l(3,3),
1.237909,1.599980,1.429427,1.874566,1.534302,2.011122,0.132842,-0.608686,-1.237909,0.506311,-0.502069,-1.599980,-0.063037,-0.556765,-1.429427,-0.579520,-0.132914,-1.874566,-0.207569,-0.293357,-1.534302,-0.370358,-0.044313,-2.011122,-0.008499,-0.488809,0.872349,0.000000,0.214521,0.851179,0.479036,0.000000,-0.976682,0.191208,0.097626,0.000000,-1.656859,0.686819,-1.578016,1.000000,0.703087,0.708636,-0.059197,0.000000,-0.303279,0.374115,0.876390,0.000000,0.643188,-0.598225,0.477950,0.000000,1.191840,-1.092818,0.978128,1.000000,
1.238055,1.600006,1.428952,1.873553,1.534038,2.014396,0.132858,-0.608757,-1.238055,0.506319,-0.502077,-1.600006,-0.063016,-0.556580,-1.428952,-0.579207,-0.132842,-1.873553,-0.207533,-0.293306,-1.534038,-0.370961,-0.044385,-2.014396,-0.008334,-0.483466,0.875324,0.000000,0.221640,0.852688,0.473074,0.000000,-0.975093,0.197949,0.100049,0.000000,-1.650393,0.695542,-1.577993,1.000000,0.703453,0.708755,-0.053098,0.000000,-0.303704,0.367294,0.879124,0.000000,0.642586,-0.602297,0.473626,0.000000,1.190020,-1.100926,0.973393,1.000000,
1.238031,1.599796,1.428967,1.873553,1.534038,2.014396,0.132855,-0.608746,-1.238031,0.506252,-0.502011,-1.599796,-0.063017,-0.556586,-1.428967,-0.579207,-0.132842,-1.873553,-0.207533,-0.293306,-1.534038,-0.370961,-0.044385,-2.014396,-0.008190,-0.483644,0.875227,0.000000,0.221705,0.852594,0.473212,0.000000,-0.975079,0.197918,0.100243,0.000000,-1.650336,0.695454,-1.577661,1.000000,0.703453,0.708755,-0.053098,0.000000,-0.303704,0.367294,0.879124,0.000000,0.642586,-0.602297,0.473626,0.000000,1.190020,-1.100926,0.973393,1.000000,
1.237945,1.599301,1.428922,1.874319,1.533889,2.018471,0.132846,-0.608704,-1.237945,0.506096,-0.501856,-1.599301,-0.063015,-0.556568,-1.428922,-0.579444,-0.132897,-1.874319,-0.207513,-0.293278,-1.533889,-0.371712,-0.044475,-2.018471,-0.008817,-0.479701,0.877388,0.000000,0.225403,0.853887,0.469117,0.000000,-0.974226,0.201902,0.100597,0.000000,-1.647107,0.700537,-1.580789,1.000000,0.702950,0.709514,-0.049507,0.000000,-0.303120,0.361829,0.881588,0.000000,0.643413,-0.604706,0.469416,0.000000,1.191997,-1.106002,0.968308,1.000000,
1.237690,1.598699,1.428978,1.869834,1.534342,2.017734,0.132818,-0.608578,-1.237690,0.505905,-0.501667,-1.598699,-0.063017,-0.556590,-1.428978,-0.578058,-0.132579,-1.869834,-0.207574,-0.293365,-1.534342,-0.371576,-0.044459,-2.017734,-0.005264,-0.479023,0.877787,0.000000,0.233240,0.853000,0.466895,0.000000,-0.972405,0.207193,0.107237,0.000000,-1.638950,0.706602,-1.569553,1.000000,0.705632,0.707383,-0.041139,0.000000,-0.306237,0.356805,0.882558,0.000000,0.638986,-0.610163,0.468400,0.000000,1.181093,-1.116490,0.969057,1.000000,
1.237994,1.599099,1.429284,1.870719,1.534779,2.017746,0.132851,-0.608728,-1.237994,0.506032,-0.501792,-1.599099,-0.063031,-0.556710,-1.429284,-0.578331,-0.132641,-1.870719,-0.207633,-0.293448,-1.534779,-0.371578,-0.044459,-2.017746,-0.005463,-0.479782,0.877371,0.000000,0.231921,0.852853,0.467818,0.000000,-0.972719,0.206037,0.106612,0.000000,-1.640649,0.705326,-1.570520,1.000000,0.705444,0.707487,-0.042560,0.000000,-0.306017,0.358196,0.882071,0.000000,0.639299,-0.609227,0.469190,0.000000,1.182338,-1.114819,0.970109,1.000000,
1.237928,1.598902,1.429320,1.874345,1.534273,2.020076,0.132844,-0.608695,-1.237928,0.505969,-0.501730,-1.598902,-0.063032,-0.556723,-1.429320,-0.579452,-0.132898,-1.874345,-0.207565,-0.293351,-1.534273,-0.372007,-0.044510,-2.020076,-0.008288,-0.479071,0.877737,0.000000,0.227243,0.853899,0.468206,0.000000,-0.973803,0.203340,0.101788,0.000000,-1.645527,0.702228,-1.579945,1.000000,0.703185,0.709437,-0.047223,0.000000,-0.303393,0.359460,0.882463,0.000000,0.643027,-0.606208,0.468005,0.000000,1.191396,-1.109186,0.967117,1.000000,
1.237824,1.599189,1.429082,1.873792,1.534651,2.018995,0.132833,-0.608644,-1.237824,0.506060,-0.501821,-1.599189,-0.063022,-0.556631,-1.429082,-0.579281,-0.132859,-1.873792,-0.207616,-0.293424,-1.534651,-0.371808,-0.044487,-2.018995,-0.007867,-0.479812,0.877336,0.000000,0.227142,0.853571,0.468852,0.000000,-0.973830,0.202968,0.102271,0.000000,-1.645418,0.701636,-1.578374,1.000000,0.703725,0.708903,-0.047209,0.000000,-0.304019,0.360522,0.881815,0.000000,0.642141,-0.606202,0.469228,0.000000,1.189500,-1.109144,0.969045,1.000000,
1.237770,1.599316,1.428831,1.875507,1.534869,2.017103,0.132827,-0.608617,-1.237770,0.506100,-0.501860,-1.599316,-0.063011,-0.556533,-1.428831,-0.579811,-0.132981,-1.875507,-0.207645,-0.293465,-1.534869,-0.371460,-0.044445,-2.017103,-0.008776,-0.482688,0.875749,0.000000,0.221738,0.853040,0.472393,0.000000,-0.975067,0.198332,0.099543,0.000000,-1.650601,0.695798,-1.581112,1.000000,0.702955,0.709265,-0.052894,0.000000,-0.303126,0.366045,0.879844,0.000000,0.643404,-0.602457,0.472310,0.000000,1.192981,-1.101795,0.972154,1.000000,
1.237724,1.598656,1.429014,1.874948,1.534729,2.025309,0.132822,-0.608595,-1.237724,0.505891,-0.501653,-1.598656,-0.063019,-0.556604,-1.429014,-0.579639,-0.132941,-1.874948,-0.207626,-0.293438,-1.534729,-0.372971,-0.044626,-2.025309,-0.008663,-0.473852,0.880562,0.000000,0.232938,0.855413,0.462611,0.000000,-0.972453,0.209124,0.102968,0.000000,-1.640351,0.709435,-1.582918,1.000000,0.703161,0.709820,-0.041475,0.000000,-0.303365,0.352252,0.885375,0.000000,0.643067,-0.609979,0.463024,0.000000,1.191966,-1.117211,0.961808,1.000000,
1.237858,1.598490,1.429104,1.874948,1.534729,2.025309,0.132836,-0.608661,-1.237858,0.505839,-0.501601,-1.598490,-0.063023,-0.556639,-1.429104,-0.579639,-0.132941,-1.874948,-0.207626,-0.293438,-1.534729,-0.372971,-0.044626,-2.025309,-0.008407,-0.473981,0.880495,0.000000,0.233297,0.855297,0.462644,0.000000,-0.972369,0.209307,0.103388,0.000000,-1.640178,0.709699,-1.582337,1.000000,0.703161,0.709820,-0.041475,0.000000,-0.303365,0.352252,0.885375,0.000000,0.643067,-0.609979,0.463024,0.000000,1.191966,-1.117211,0.961808,1.000000,
1.237855,1.598086,1.429013,1.873595,1.534384,2.034109,0.132836,-0.608659,-1.237855,0.505711,-0.501474,-1.598086,-0.063019,-0.556604,-1.429013,-0.579220,-0.132845,-1.873595,-0.207580,-0.293372,-1.534384,-0.374592,-0.044820,-2.034109,-0.008026,-0.463554,0.886032,0.000000,0.246580,0.857782,0.451008,0.000000,-0.969089,0.222097,0.107419,0.000000,-1.627663,0.725753,-1.583812,1.000000,0.703656,0.709979,-0.028257,0.000000,-0.303939,0.336702,0.891209,0.000000,0.642254,-0.618516,0.452712,0.000000,1.189518,-1.134685,0.950225,1.000000,
1.237697,1.597956,1.429208,1.872584,1.534607,2.024352,0.132819,-0.608582,-1.237697,0.505670,-0.501434,-1.597956,-0.063027,-0.556680,-1.429208,-0.578908,-0.132774,-1.872584,-0.207610,-0.293415,-1.534607,-0.372795,-0.044605,-2.024352,-0.006649,-0.474253,0.880363,0.000000,0.236397,0.854683,0.462205,0.000000,-0.971634,0.211188,0.106430,0.000000,-1.636746,0.711748,-1.576496,1.000000,0.704338,0.708842,-0.038084,0.000000,-0.304731,0.350378,0.885649,0.000000,0.641129,-0.612191,0.462791,0.000000,1.186854,-1.121304,0.962159,1.000000,
1.237460,1.597280,1.429552,1.873454,1.533974,2.025129,0.132794,-0.608465,-1.237460,0.505456,-0.501222,-1.597280,-0.063042,-0.556814,-1.429552,-0.579177,-0.132835,-1.873454,-0.207524,-0.293294,-1.533974,-0.372938,-0.044622,-2.025129,-0.007478,-0.474539,0.880203,0.000000,0.234463,0.854857,0.462867,0.000000,-0.972096,0.209836,0.104870,0.000000,-1.638451,0.709995,-1.578929,1.000000,0.703464,0.709642,-0.039325,0.000000,-0.303717,0.350175,0.886078,0.000000,0.642568,-0.611381,0.461866,0.000000,1.189908,-1.119670,0.960211,1.000000,
1.237541,1.597911,1.429977,1.872056,1.533769,2.016581,0.132802,-0.608505,-1.237541,0.505656,-0.501420,-1.597911,-0.063061,-0.556979,-1.429977,-0.578745,-0.132736,-1.872056,-0.207496,-0.293255,-1.533769,-0.371364,-0.044433,-2.016581,-0.006528,-0.483198,0.875487,0.000000,0.225600,0.852223,0.472040,0.000000,-0.974198,0.200591,0.103447,0.000000,-1.646209,0.698256,-1.573065,1.000000,0.704075,0.708536,-0.047495,0.000000,-0.304425,0.361580,0.881241,0.000000,0.641564,-0.606000,0.470275,0.000000,1.187115,-1.108211,0.969867,1.000000,
1.237700,1.597736,1.430288,1.872817,1.533898,2.021248,0.132819,-0.608583,-1.237700,0.505600,-0.501365,-1.597736,-0.063075,-0.557101,-1.430288,-0.578980,-0.132790,-1.872817,-0.207514,-0.293280,-1.533898,-0.372223,-0.044536,-2.021248,-0.006940,-0.478965,0.877807,0.000000,0.230063,0.853515,0.467529,0.000000,-0.973151,0.205196,0.104269,0.000000,-1.642514,0.704231,-1.575824,1.000000,0.703754,0.709143,-0.042987,0.000000,-0.304052,0.355322,0.883911,0.000000,0.642093,-0.608985,0.465676,0.000000,1.188607,-1.114555,0.964611,1.000000,
1.237523,1.598803,1.431200,1.874654,1.533948,2.017600,0.132800,-0.608496,-1.237523,0.505938,-0.501699,-1.598803,-0.063115,-0.557456,-1.431200,-0.579548,-0.132920,-1.874654,-0.207521,-0.293289,-1.533948,-0.371552,-0.044456,-2.017600,-0.008654,-0.484855,0.874552,0.000000,0.219244,0.852384,0.474735,0.000000,-0.975632,0.195849,0.098925,0.000000,-1.652356,0.692508,-1.579499,1.000000,0.702810,0.709529,-0.051245,0.000000,-0.302958,0.363709,0.880870,0.000000,0.643641,-0.603559,0.470576,0.000000,1.192648,-1.103715,0.969554,1.000000,
1.237690,1.598344,1.430465,1.874426,1.533984,2.019017,0.132818,-0.608578,-1.237690,0.505793,-0.501556,-1.598344,-0.063083,-0.557169,-1.430465,-0.579477,-0.132904,-1.874426,-0.207526,-0.293296,-1.533984,-0.371812,-0.044487,-2.019017,-0.008169,-0.482281,0.875978,0.000000,0.223471,0.852972,0.471699,0.000000,-0.974676,0.199610,0.100808,0.000000,-1.648740,0.697307,-1.578937,1.000000,0.702955,0.709548,-0.048951,0.000000,-0.303126,0.361149,0.881865,0.000000,0.643404,-0.605073,0.468954,0.000000,1.192072,-1.106800,0.967857,1.000000,
1.237809,1.599339,1.429691,1.874247,1.534496,2.024182,0.132831,-0.608637,-1.237809,0.506108,-0.501868,-1.599339,-0.063049,-0.556868,-1.429691,-0.579422,-0.132891,-1.874247,-0.207595,-0.293394,-1.534496,-0.372764,-0.044601,-2.024182,-0.008734,-0.474983,0.879952,0.000000,0.231388,0.855142,0.463888,0.000000,-0.972822,0.207661,0.102437,0.000000,-1.641599,0.707717,-1.581996,1.000000,0.703381,0.709590,-0.041678,0.000000,-0.303621,0.352946,0.885011,0.000000,0.642705,-0.609846,0.463702,0.000000,1.190794,-1.116746,0.962553,1.000000,
1.237767,1.599122,1.428871,1.874581,1.534655,2.028159,0.132827,-0.608616,-1.237767,0.506039,-0.501800,-1.599122,-0.063012,-0.556549,-1.428871,-0.579525,-0.132915,-1.874581,-0.207616,-0.293424,-1.534655,-0.373496,-0.044689,-2.028159,-0.009002,-0.469913,0.882667,0.000000,0.237039,0.856541,0.458421,0.000000,-0.971458,0.213353,0.103677,0.000000,-1.636504,0.714888,-1.584492,1.000000,0.703307,0.709909,-0.037263,0.000000,-0.303535,0.347285,0.887277,0.000000,0.642826,-0.612718,0.459730,0.000000,1.191270,-1.122820,0.958139,1.000000,
1.237883,1.599283,1.429284,1.876119,1.534724,2.029775,0.132839,-0.608673,-1.237883,0.506090,-0.501850,-1.599283,-0.063031,-0.556710,-1.429284,-0.580001,-0.133024,-1.876119,-0.207626,-0.293438,-1.534724,-0.373793,-0.044724,-2.029775,-0.010024,-0.469460,0.882897,0.000000,0.235624,0.856970,0.458349,0.000000,-0.971793,0.212626,0.102025,0.000000,-1.638217,0.714159,-1.588121,1.000000,0.702537,0.710619,-0.038235,0.000000,-0.302642,0.346963,0.887707,0.000000,0.644088,-0.612076,0.458818,0.000000,1.194599,-1.121813,0.956707,1.000000,
1.237821,1.600173,1.429813,1.874692,1.534374,2.025687,0.132832,-0.608643,-1.237821,0.506372,-0.502129,-1.600173,-0.063054,-0.556916,-1.429813,-0.579560,-0.132923,-1.874692,-0.207578,-0.293371,-1.534374,-0.373041,-0.044634,-2.025687,-0.009847,-0.473099,0.880954,0.000000,0.231484,0.855987,0.462279,0.000000,-0.972789,0.208478,0.101086,0.000000,-1.641499,0.708969,-1.585222,1.000000,0.703066,0.709955,-0.040768,0.000000,-0.303255,0.351181,0.885837,0.000000,0.643222,-0.610439,0.462201,0.000000,1.192002,-1.118044,0.960606,1.000000,
1.237776,1.600638,1.429498,1.876383,1.534440,2.024259,0.132828,-0.608621,-1.237776,0.506519,-0.502275,-1.600638,-0.063040,-0.556793,-1.429498,-0.580082,-0.133043,-1.876383,-0.207587,-0.293383,-1.534440,-0.372778,-0.044603,-2.024259,-0.011196,-0.474958,0.879937,0.000000,0.226553,0.855904,0.464868,0.000000,-0.973934,0.204558,0.098020,0.000000,-1.646223,0.704162,-1.589007,1.000000,0.702213,0.710489,-0.045849,0.000000,-0.302267,0.355814,0.884325,0.000000,0.644617,-0.607126,0.464615,0.000000,1.195676,-1.111520,0.962852,1.000000,
1.237628,1.600303,1.429848,1.874411,1.534396,2.028024,0.132812,-0.608547,-1.237628,0.506413,-0.502170,-1.600303,-0.063056,-0.556929,-1.429848,-0.579473,-0.132903,-1.874411,-0.207581,-0.293375,-1.534396,-0.373471,-0.044686,-2.028024,-0.010062,-0.470521,0.882331,0.000000,0.234172,0.856731,0.459540,0.000000,-0.972143,0.211241,0.101562,0.000000,-1.638783,0.712387,-1.586247,1.000000,0.703230,0.709984,-0.037294,0.000000,-0.303445,0.347169,0.887353,0.000000,0.642953,-0.612697,0.459581,0.000000,1.191332,-1.122689,0.957765,1.000000,
1.237957,1.599761,1.430045,1.874868,1.534386,2.028144,0.132847,-0.608709,-1.237957,0.506241,-0.502000,-1.599761,-0.063064,-0.557006,-1.430045,-0.579614,-0.132935,-1.874868,-0.207580,-0.293373,-1.534386,-0.373493,-0.044688,-2.028144,-0.009648,-0.471011,0.882075,0.000000,0.234442,0.856463,0.459899,0.000000,-0.972082,0.211233,0.102162,0.000000,-1.639021,0.712471,-1.585632,1.000000,0.702981,0.710190,-0.038053,0.000000,-0.303156,0.347620,0.887275,0.000000,0.643362,-0.612201,0.459669,0.000000,1.192376,-1.121749,0.957712,1.000000,
1.238202,1.599227,1.430543,1.874008,1.534543,2.022242,0.132873,-0.608830,-1.238202,0.506072,-0.501832,-1.599227,-0.063086,-0.557200,-1.430543,-0.579348,-0.132874,-1.874008,-0.207601,-0.293403,-1.534543,-0.372406,-0.044558,-2.022242,-0.007890,-0.478010,0.878319,0.000000,0.229344,0.854068,0.466872,0.000000,-0.973313,0.205121,0.102891,0.000000,-1.643826,0.704603,-1.579068,1.000000,0.703539,0.709317,-0.043605,0.000000,-0.303804,0.355664,0.883859,0.000000,0.642445,-0.608582,0.465717,0.000000,1.190173,-1.114088,0.964937,1.000000,
1.238022,1.599079,1.431049,1.874049,1.534854,2.018914,0.132854,-0.608741,-1.238022,0.506025,-0.501786,-1.599079,-0.063109,-0.557397,-1.431049,-0.579361,-0.132877,-1.874049,-0.207643,-0.293462,-1.534854,-0.371793,-0.044485,-2.018914,-0.007391,-0.482947,0.875618,0.000000,0.224183,0.852553,0.472118,0.000000,-0.974519,0.199789,0.101967,0.000000,-1.648384,0.697611,-1.576743,1.000000,0.703719,0.708877,-0.047672,0.000000,-0.304012,0.361087,0.881585,0.000000,0.642149,-0.605896,0.469611,0.000000,1.189730,-1.108602,0.969598,1.000000,
1.237950,1.599281,1.431224,1.873999,1.534367,2.019642,0.132846,-0.608706,-1.237950,0.506089,-0.501849,-1.599281,-0.063116,-0.557465,-1.431224,-0.579345,-0.132874,-1.873999,-0.207577,-0.293369,-1.534367,-0.371928,-0.044501,-2.019642,-0.008043,-0.481904,0.876187,0.000000,0.224189,0.853042,0.471231,0.000000,-0.974513,0.200221,0.101177,0.000000,-1.648210,0.698261,-1.578304,1.000000,0.703430,0.709208,-0.047013,0.000000,-0.303677,0.359689,0.882272,0.000000,0.642625,-0.606340,0.468386,0.000000,1.190456,-1.109411,0.967749,1.000000,
1.238181,1.598573,1.431462,1.875381,1.534454,2.021221,0.132871,-0.608820,-1.238181,0.505865,-0.501627,-1.598573,-0.063127,-0.557558,-1.431462,-0.579772,-0.132972,-1.875381,-0.207589,-0.293386,-1.534454,-0.372218,-0.044536,-2.021221,-0.008173,-0.481613,0.876346,0.000000,0.224313,0.853159,0.470961,0.000000,-0.974483,0.200424,0.101059,0.000000,-1.648707,0.698602,-1.579962,1.000000,0.702753,0.709834,-0.047692,0.000000,-0.302892,0.359180,0.882749,0.000000,0.643735,-0.605909,0.467418,0.000000,1.193408,-1.108807,0.966317,1.000000,
1.238344,1.598664,1.431665,1.875381,1.534454,2.021221,0.132889,-0.608900,-1.238344,0.505894,-0.501656,-1.598664,-0.063136,-0.557637,-1.431665,-0.579772,-0.132972,-1.875381,-0.207589,-0.293386,-1.534454,-0.372218,-0.044536,-2.021221,-0.008079,-0.481711,0.876293,0.000000,0.224378,0.853103,0.471032,0.000000,-0.974469,0.200426,0.101193,0.000000,-1.648803,0.698692,-1.579707,1.000000,0.702753,0.709834,-0.047692,0.000000,-0.302892,0.359180,0.882749,0.000000,0.643735,-0.605909,0.467418,0.000000,1.193408,-1.108807,0.966317,1.000000,
1.238151,1.598032,1.431330,1.874269,1.534236,2.027805,0.132868,-0.608805,-1.238151,0.505694,-0.501458,-1.598032,-0.063121,-0.557506,-1.431330,-0.579429,-0.132893,-1.874269,-0.207560,-0.293344,-1.534236,-0.373431,-0.044681,-2.027805,-0.007756,-0.473776,0.880611,0.000000,0.234863,0.855140,0.462141,0.000000,-0.971998,0.210407,0.104640,0.000000,-1.638892,0.711186,-1.580360,1.000000,0.703201,0.710006,-0.037407,0.000000,-0.303412,0.347254,0.887331,0.000000,0.643000,-0.612622,0.459614,0.000000,1.191288,-1.122474,0.957685,1.000000,
1.238264,1.597662,1.431042,1.877164,1.533535,2.023893,0.132880,-0.608860,-1.238264,0.505577,-0.501341,-1.597662,-0.063108,-0.557394,-1.431042,-0.580324,-0.133098,-1.877164,-0.207465,-0.293210,-1.533535,-0.372710,-0.044595,-2.023893,-0.009542,-0.478884,0.877826,0.000000,0.225043,0.854317,0.468506,0.000000,-0.974302,0.202019,0.099618,0.000000,-1.648479,0.700849,-1.585201,1.000000,0.701214,0.711297,-0.048534,0.000000,-0.301113,0.357174,0.884170,0.000000,0.646243,-0.605379,0.464637,0.000000,1.198957,-1.107873,0.961715,1.000000,
1.238134,1.597658,1.430694,1.875883,1.533241,2.024536,0.132866,-0.608796,-1.238134,0.505576,-0.501340,-1.597658,-0.063093,-0.557259,-1.430694,-0.579928,-0.133007,-1.875883,-0.207425,-0.293154,-1.533241,-0.372829,-0.044609,-2.024536,-0.009198,-0.476841,0.878942,0.000000,0.228279,0.854767,0.466114,0.000000,-0.973552,0.204931,0.100991,0.000000,-1.645118,0.704460,-1.583856,1.000000,0.701701,0.711022,-0.045422,0.000000,-0.301676,0.354267,0.885148,0.000000,0.645451,-0.607406,0.463087,0.000000,1.196602,-1.111762,0.960087,1.000000,
1.238386,1.598143,1.430629,1.872312,1.533515,2.022308,0.132893,-0.608921,-1.238386,0.505729,-0.501492,-1.598143,-0.063090,-0.557234,-1.430629,-0.578824,-0.132754,-1.872312,-0.207462,-0.293206,-1.533515,-0.372419,-0.044560,-2.022308,-0.006697,-0.476880,0.878943,0.000000,0.233134,0.853997,0.465121,0.000000,-0.972422,0.208026,0.105457,0.000000,-1.640207,0.708253,-1.575299,1.000000,0.703773,0.709244,-0.040944,0.000000,-0.304075,0.352814,0.884907,0.000000,0.642060,-0.610324,0.463965,0.000000,1.188130,-1.117152,0.962463,1.000000,
1.238162,1.597280,1.430329,1.870625,1.533846,2.021690,0.132869,-0.608810,-1.238162,0.505456,-0.501222,-1.597280,-0.063077,-0.557117,-1.430329,-0.578302,-0.132635,-1.870625,-0.207507,-0.293270,-1.533846,-0.372305,-0.044546,-2.021690,-0.004839,-0.477194,0.878784,0.000000,0.236409,0.853337,0.464678,0.000000,-0.971642,0.210001,0.108684,0.000000,-1.636780,0.710306,-1.569919,1.000000,0.704887,0.708295,-0.038112,0.000000,-0.305370,0.351520,0.884976,0.000000,0.640221,-0.612170,0.464073,0.000000,1.183749,-1.120709,0.963446,1.000000,
1.238236,1.598502,1.430132,1.870970,1.533842,2.020153,0.132877,-0.608847,-1.238236,0.505843,-0.501605,-1.598502,-0.063068,-0.557040,-1.430132,-0.578409,-0.132659,-1.870970,-0.207506,-0.293269,-1.533842,-0.372022,-0.044512,-2.020153,-0.005857,-0.477930,0.878378,0.000000,0.233460,0.853466,0.465932,0.000000,-0.972349,0.207796,0.106579,0.000000,-1.639486,0.707777,-1.572036,1.000000,0.704701,0.708334,-0.040733,0.000000,-0.305153,0.354417,0.883895,0.000000,0.640530,-0.610452,0.465908,0.000000,1.184536,-1.117213,0.965396,1.000000,
1.238165,1.598034,1.429937,1.870933,1.533884,2.021770,0.132869,-0.608812,-1.238165,0.505695,-0.501458,-1.598034,-0.063059,-0.556964,-1.429937,-0.578398,-0.132656,-1.870933,-0.207512,-0.293277,-1.533884,-0.372319,-0.044548,-2.021770,-0.005624,-0.476239,0.879298,0.000000,0.236002,0.853841,0.463960,0.000000,-0.971736,0.210125,0.107591,0.000000,-1.637140,0.710619,-1.572085,1.000000,0.704747,0.708408,-0.038597,0.000000,-0.305207,0.351843,0.884904,0.000000,0.640453,-0.611854,0.464171,0.000000,1.184381,-1.120123,0.963497,1.000000,
1.237924,1.599193,1.429829,1.872453,1.533634,2.025904,0.132843,-0.608693,-1.237924,0.506061,-0.501822,-1.599193,-0.063055,-0.556922,-1.429829,-0.578867,-0.132764,-1.872453,-0.207478,-0.293229,-1.533634,-0.373081,-0.044639,-2.025904,-0.008209,-0.471627,0.881760,0.000000,0.236502,0.855857,0.459974,0.000000,-0.971597,0.212314,0.104515,0.000000,-1.636582,0.713670,-1.580224,1.000000,0.703776,0.709476,-0.036646,0.000000,-0.304078,0.347452,0.887025,0.000000,0.642056,-0.613124,0.460264,0.000000,1.188241,-1.123024,0.958376,1.000000,
1.237624,1.599597,1.430085,1.872585,1.533866,2.029580,0.132811,-0.608546,-1.237624,0.506189,-0.501949,-1.599597,-0.063066,-0.557022,-1.430085,-0.578908,-0.132774,-1.872585,-0.207510,-0.293273,-1.533866,-0.373758,-0.044720,-2.029580,-0.008865,-0.468223,0.883566,0.000000,0.239275,0.856938,0.456513,0.000000,-0.970912,0.215462,0.104437,0.000000,-1.633745,0.717559,-1.582869,1.000000,0.703856,0.709613,-0.032197,0.000000,-0.304171,0.342044,0.889093,0.000000,0.641924,-0.616000,0.456593,0.000000,1.188140,-1.129097,0.954419,1.000000,
1.237981,1.600666,1.430033,1.869679,1.533451,2.030667,0.132850,-0.608721,-1.237981,0.506527,-0.502284,-1.600666,-0.063064,-0.557001,-1.430033,-0.578010,-0.132568,-1.869679,-0.207453,-0.293194,-1.533451,-0.373958,-0.044744,-2.030667,-0.007829,-0.464054,0.885772,0.000000,0.246094,0.857662,0.451502,0.000000,-0.969214,0.221518,0.107486,0.000000,-1.627036,0.725394,-1.579450,1.000000,0.705135,0.708615,-0.025488,0.000000,-0.305658,0.336197,0.890811,0.000000,0.639811,-0.620351,0.453658,0.000000,1.182296,-1.137503,0.951556,1.000000,
1.237820,1.600266,1.429997,1.871838,1.533562,2.026776,0.132832,-0.608642,-1.237820,0.506401,-0.502158,-1.600266,-0.063062,-0.556987,-1.429997,-0.578677,-0.132721,-1.871838,-0.207468,-0.293215,-1.533562,-0.373241,-0.044658,-2.026776,-0.008823,-0.469894,0.882679,0.000000,0.237321,0.856509,0.458335,0.000000,-0.971391,0.213522,0.103959,0.000000,-1.635469,0.715306,-1.581442,1.000000,0.704056,0.709310,-0.034410,0.000000,-0.304403,0.345217,0.887786,0.000000,0.641595,-0.614577,0.458968,0.000000,1.186982,-1.125909,0.957030,1.000000,
